"","title","country","gross.score","genre","gross.title","gross.country"
"1","10 Cloverfield Lane","Iceland",0.00471317758719406,"Thriller",14874909,14816119
"2","10 Cloverfield Lane","Iceland",0.00471317758719406,"Sci-Fi",14874909,14816119
"3","10 Cloverfield Lane","Iceland",0.00471317758719406,"Mystery",14874909,14816119
"4","10 Cloverfield Lane","Iceland",0.00471317758719406,"Horror",14874909,14816119
"5","10 Cloverfield Lane","Iceland",0.00471317758719406,"Drama",14874909,14816119
"6","10 Cloverfield Lane","Spain",0.0018348264774335,"Thriller",14874909,657288313
"7","10 Cloverfield Lane","Spain",0.0018348264774335,"Sci-Fi",14874909,657288313
"8","10 Cloverfield Lane","Spain",0.0018348264774335,"Mystery",14874909,657288313
"9","10 Cloverfield Lane","Spain",0.0018348264774335,"Horror",14874909,657288313
"10","10 Cloverfield Lane","Spain",0.0018348264774335,"Drama",14874909,657288313
"11","10 Cloverfield Lane","Belgium and Luxembourg",0.00232948682567221,"Thriller",14874909,124398643
"12","10 Cloverfield Lane","Belgium and Luxembourg",0.00232948682567221,"Sci-Fi",14874909,124398643
"13","10 Cloverfield Lane","Belgium and Luxembourg",0.00232948682567221,"Mystery",14874909,124398643
"14","10 Cloverfield Lane","Belgium and Luxembourg",0.00232948682567221,"Horror",14874909,124398643
"15","10 Cloverfield Lane","Belgium and Luxembourg",0.00232948682567221,"Drama",14874909,124398643
"16","10 Cloverfield Lane","United Kingdom, Ireland and Malta",0.0043376979156462,"Thriller",14874909,1638459648
"17","10 Cloverfield Lane","United Kingdom, Ireland and Malta",0.0043376979156462,"Sci-Fi",14874909,1638459648
"18","10 Cloverfield Lane","United Kingdom, Ireland and Malta",0.0043376979156462,"Mystery",14874909,1638459648
"19","10 Cloverfield Lane","United Kingdom, Ireland and Malta",0.0043376979156462,"Horror",14874909,1638459648
"20","10 Cloverfield Lane","United Kingdom, Ireland and Malta",0.0043376979156462,"Drama",14874909,1638459648
"21","10 Cloverfield Lane","Netherlands",0.0024756139231336,"Thriller",14874909,306394302
"22","10 Cloverfield Lane","Netherlands",0.0024756139231336,"Sci-Fi",14874909,306394302
"23","10 Cloverfield Lane","Netherlands",0.0024756139231336,"Mystery",14874909,306394302
"24","10 Cloverfield Lane","Netherlands",0.0024756139231336,"Horror",14874909,306394302
"25","10 Cloverfield Lane","Netherlands",0.0024756139231336,"Drama",14874909,306394302
"26","10 Cloverfield Lane","Hungary",0.00225572496999929,"Thriller",14874909,59591928
"27","10 Cloverfield Lane","Hungary",0.00225572496999929,"Sci-Fi",14874909,59591928
"28","10 Cloverfield Lane","Hungary",0.00225572496999929,"Mystery",14874909,59591928
"29","10 Cloverfield Lane","Hungary",0.00225572496999929,"Horror",14874909,59591928
"30","10 Cloverfield Lane","Hungary",0.00225572496999929,"Drama",14874909,59591928
"31","10 Cloverfield Lane","Lithuania",0.00206787119767019,"Thriller",14874909,19945633
"32","10 Cloverfield Lane","Lithuania",0.00206787119767019,"Sci-Fi",14874909,19945633
"33","10 Cloverfield Lane","Lithuania",0.00206787119767019,"Mystery",14874909,19945633
"34","10 Cloverfield Lane","Lithuania",0.00206787119767019,"Horror",14874909,19945633
"35","10 Cloverfield Lane","Lithuania",0.00206787119767019,"Drama",14874909,19945633
"36","10 Cloverfield Lane","France and Algeria, Monaco, Morocco and Tunisia",0.00198179251586797,"Thriller",14874909,1356787342
"37","10 Cloverfield Lane","France and Algeria, Monaco, Morocco and Tunisia",0.00198179251586797,"Sci-Fi",14874909,1356787342
"38","10 Cloverfield Lane","France and Algeria, Monaco, Morocco and Tunisia",0.00198179251586797,"Mystery",14874909,1356787342
"39","10 Cloverfield Lane","France and Algeria, Monaco, Morocco and Tunisia",0.00198179251586797,"Horror",14874909,1356787342
"40","10 Cloverfield Lane","France and Algeria, Monaco, Morocco and Tunisia",0.00198179251586797,"Drama",14874909,1356787342
"41","10 Cloverfield Lane","Norway",0.00108665462161562,"Thriller",14874909,156998366
"42","10 Cloverfield Lane","Norway",0.00108665462161562,"Sci-Fi",14874909,156998366
"43","10 Cloverfield Lane","Norway",0.00108665462161562,"Mystery",14874909,156998366
"44","10 Cloverfield Lane","Norway",0.00108665462161562,"Horror",14874909,156998366
"45","10 Cloverfield Lane","Norway",0.00108665462161562,"Drama",14874909,156998366
"46","10 Cloverfield Lane","Ukraine",0.00175335176511018,"Thriller",14874909,66424777
"47","10 Cloverfield Lane","Ukraine",0.00175335176511018,"Sci-Fi",14874909,66424777
"48","10 Cloverfield Lane","Ukraine",0.00175335176511018,"Mystery",14874909,66424777
"49","10 Cloverfield Lane","Ukraine",0.00175335176511018,"Horror",14874909,66424777
"50","10 Cloverfield Lane","Ukraine",0.00175335176511018,"Drama",14874909,66424777
"51","10 Cloverfield Lane","Germany",0.00142319831662862,"Thriller",14874909,938242397
"52","10 Cloverfield Lane","Germany",0.00142319831662862,"Sci-Fi",14874909,938242397
"53","10 Cloverfield Lane","Germany",0.00142319831662862,"Mystery",14874909,938242397
"54","10 Cloverfield Lane","Germany",0.00142319831662862,"Horror",14874909,938242397
"55","10 Cloverfield Lane","Germany",0.00142319831662862,"Drama",14874909,938242397
"56","10 Cloverfield Lane","Austria",0.00217284709574131,"Thriller",14874909,97951209
"57","10 Cloverfield Lane","Austria",0.00217284709574131,"Sci-Fi",14874909,97951209
"58","10 Cloverfield Lane","Austria",0.00217284709574131,"Mystery",14874909,97951209
"59","10 Cloverfield Lane","Austria",0.00217284709574131,"Horror",14874909,97951209
"60","10 Cloverfield Lane","Austria",0.00217284709574131,"Drama",14874909,97951209
"61","10 Cloverfield Lane","Portugal and Angola",0.00259557246260215,"Thriller",14874909,82639573
"62","10 Cloverfield Lane","Portugal and Angola",0.00259557246260215,"Sci-Fi",14874909,82639573
"63","10 Cloverfield Lane","Portugal and Angola",0.00259557246260215,"Mystery",14874909,82639573
"64","10 Cloverfield Lane","Portugal and Angola",0.00259557246260215,"Horror",14874909,82639573
"65","10 Cloverfield Lane","Portugal and Angola",0.00259557246260215,"Drama",14874909,82639573
"66","10 Cloverfield Lane","Romania",0.00179122355668588,"Thriller",14874909,62306014
"67","10 Cloverfield Lane","Romania",0.00179122355668588,"Sci-Fi",14874909,62306014
"68","10 Cloverfield Lane","Romania",0.00179122355668588,"Mystery",14874909,62306014
"69","10 Cloverfield Lane","Romania",0.00179122355668588,"Horror",14874909,62306014
"70","10 Cloverfield Lane","Romania",0.00179122355668588,"Drama",14874909,62306014
"71","Alice Through the Looking Glass","Czech Republic",0.0103393997146713,"Family",55465041,74511966
"72","Alice Through the Looking Glass","Czech Republic",0.0103393997146713,"Adventure",55465041,74511966
"73","Alice Through the Looking Glass","Czech Republic",0.0103393997146713,"Fantasy",55465041,74511966
"74","Alice Through the Looking Glass","Turkey",0.00380643849617516,"Family",55465041,216910900
"75","Alice Through the Looking Glass","Turkey",0.00380643849617516,"Adventure",55465041,216910900
"76","Alice Through the Looking Glass","Turkey",0.00380643849617516,"Fantasy",55465041,216910900
"77","Alice Through the Looking Glass","Belgium and Luxembourg",0.0108172321461738,"Family",55465041,124398643
"78","Alice Through the Looking Glass","Belgium and Luxembourg",0.0108172321461738,"Adventure",55465041,124398643
"79","Alice Through the Looking Glass","Belgium and Luxembourg",0.0108172321461738,"Fantasy",55465041,124398643
"80","Alice Through the Looking Glass","Bulgaria",0.00782958875362535,"Family",55465041,26805367
"81","Alice Through the Looking Glass","Bulgaria",0.00782958875362535,"Adventure",55465041,26805367
"82","Alice Through the Looking Glass","Bulgaria",0.00782958875362535,"Fantasy",55465041,26805367
"83","Alice Through the Looking Glass","United Kingdom, Ireland and Malta",0.00871751710054931,"Family",55465041,1638459648
"84","Alice Through the Looking Glass","United Kingdom, Ireland and Malta",0.00871751710054931,"Adventure",55465041,1638459648
"85","Alice Through the Looking Glass","United Kingdom, Ireland and Malta",0.00871751710054931,"Fantasy",55465041,1638459648
"86","Alice Through the Looking Glass","Finland",0.00717484266077235,"Family",55465041,99378904
"87","Alice Through the Looking Glass","Finland",0.00717484266077235,"Adventure",55465041,99378904
"88","Alice Through the Looking Glass","Finland",0.00717484266077235,"Fantasy",55465041,99378904
"89","Alice Through the Looking Glass","Slovenia",0.00193598368216365,"Family",55465041,12106507
"90","Alice Through the Looking Glass","Slovenia",0.00193598368216365,"Adventure",55465041,12106507
"91","Alice Through the Looking Glass","Slovenia",0.00193598368216365,"Fantasy",55465041,12106507
"92","Alice Through the Looking Glass","Portugal and Angola",0.00607601154957565,"Family",55465041,82639573
"93","Alice Through the Looking Glass","Portugal and Angola",0.00607601154957565,"Adventure",55465041,82639573
"94","Alice Through the Looking Glass","Portugal and Angola",0.00607601154957565,"Fantasy",55465041,82639573
"95","Alice Through the Looking Glass","Iceland",0.00341000230897174,"Family",55465041,14816119
"96","Alice Through the Looking Glass","Iceland",0.00341000230897174,"Adventure",55465041,14816119
"97","Alice Through the Looking Glass","Iceland",0.00341000230897174,"Fantasy",55465041,14816119
"98","Alice Through the Looking Glass","Ukraine",0.0157635756910407,"Family",55465041,66424777
"99","Alice Through the Looking Glass","Ukraine",0.0157635756910407,"Adventure",55465041,66424777
"100","Alice Through the Looking Glass","Ukraine",0.0157635756910407,"Fantasy",55465041,66424777
"101","Alice Through the Looking Glass","Norway",0.00391566495666585,"Family",55465041,156998366
"102","Alice Through the Looking Glass","Norway",0.00391566495666585,"Adventure",55465041,156998366
"103","Alice Through the Looking Glass","Norway",0.00391566495666585,"Fantasy",55465041,156998366
"104","Alice Through the Looking Glass","Romania",0.0061755515286213,"Family",55465041,62306014
"105","Alice Through the Looking Glass","Romania",0.0061755515286213,"Adventure",55465041,62306014
"106","Alice Through the Looking Glass","Romania",0.0061755515286213,"Fantasy",55465041,62306014
"107","Alice Through the Looking Glass","Spain",0.00843962670609663,"Family",55465041,657288313
"108","Alice Through the Looking Glass","Spain",0.00843962670609663,"Adventure",55465041,657288313
"109","Alice Through the Looking Glass","Spain",0.00843962670609663,"Fantasy",55465041,657288313
"110","Alice Through the Looking Glass","France and Algeria, Monaco, Morocco and Tunisia",0.00728406043752728,"Family",55465041,1356787342
"111","Alice Through the Looking Glass","France and Algeria, Monaco, Morocco and Tunisia",0.00728406043752728,"Adventure",55465041,1356787342
"112","Alice Through the Looking Glass","France and Algeria, Monaco, Morocco and Tunisia",0.00728406043752728,"Fantasy",55465041,1356787342
"113","Alice Through the Looking Glass","Netherlands",0.00557951629270181,"Family",55465041,306394302
"114","Alice Through the Looking Glass","Netherlands",0.00557951629270181,"Adventure",55465041,306394302
"115","Alice Through the Looking Glass","Netherlands",0.00557951629270181,"Fantasy",55465041,306394302
"116","Alice Through the Looking Glass","Italy",0.0105899460587431,"Family",55465041,696350478
"117","Alice Through the Looking Glass","Italy",0.0105899460587431,"Adventure",55465041,696350478
"118","Alice Through the Looking Glass","Italy",0.0105899460587431,"Fantasy",55465041,696350478
"119","Alice Through the Looking Glass","Lithuania",0.00483499320377548,"Family",55465041,19945633
"120","Alice Through the Looking Glass","Lithuania",0.00483499320377548,"Adventure",55465041,19945633
"121","Alice Through the Looking Glass","Lithuania",0.00483499320377548,"Fantasy",55465041,19945633
"122","Alice Through the Looking Glass","Slovakia",0.00936369819702977,"Family",55465041,29897055
"123","Alice Through the Looking Glass","Slovakia",0.00936369819702977,"Adventure",55465041,29897055
"124","Alice Through the Looking Glass","Slovakia",0.00936369819702977,"Fantasy",55465041,29897055
"125","Alice Through the Looking Glass","Germany",0.00910978018828539,"Family",55465041,938242397
"126","Alice Through the Looking Glass","Germany",0.00910978018828539,"Adventure",55465041,938242397
"127","Alice Through the Looking Glass","Germany",0.00910978018828539,"Fantasy",55465041,938242397
"128","Alice Through the Looking Glass","Austria",0.0128311024726606,"Family",55465041,97951209
"129","Alice Through the Looking Glass","Austria",0.0128311024726606,"Adventure",55465041,97951209
"130","Alice Through the Looking Glass","Austria",0.0128311024726606,"Fantasy",55465041,97951209
"131","Allied","Ukraine",0.0116062263935037,"Action",25925525,66424777
"132","Allied","Ukraine",0.0116062263935037,"War",25925525,66424777
"133","Allied","Ukraine",0.0116062263935037,"Romance",25925525,66424777
"134","Allied","Ukraine",0.0116062263935037,"Thriller",25925525,66424777
"135","Allied","Ukraine",0.0116062263935037,"Drama",25925525,66424777
"136","Allied","Bulgaria",0.0104096690785842,"Action",25925525,26805367
"137","Allied","Bulgaria",0.0104096690785842,"War",25925525,26805367
"138","Allied","Bulgaria",0.0104096690785842,"Romance",25925525,26805367
"139","Allied","Bulgaria",0.0104096690785842,"Thriller",25925525,26805367
"140","Allied","Bulgaria",0.0104096690785842,"Drama",25925525,26805367
"141","Allied","Lithuania",0.00458747035002599,"Action",25925525,19945633
"142","Allied","Lithuania",0.00458747035002599,"War",25925525,19945633
"143","Allied","Lithuania",0.00458747035002599,"Romance",25925525,19945633
"144","Allied","Lithuania",0.00458747035002599,"Thriller",25925525,19945633
"145","Allied","Lithuania",0.00458747035002599,"Drama",25925525,19945633
"146","Allied","Romania",0.0107697468818981,"Action",25925525,62306014
"147","Allied","Romania",0.0107697468818981,"War",25925525,62306014
"148","Allied","Romania",0.0107697468818981,"Romance",25925525,62306014
"149","Allied","Romania",0.0107697468818981,"Thriller",25925525,62306014
"150","Allied","Romania",0.0107697468818981,"Drama",25925525,62306014
"151","Allied","Turkey",0.00448594791686356,"Action",25925525,216910900
"152","Allied","Turkey",0.00448594791686356,"War",25925525,216910900
"153","Allied","Turkey",0.00448594791686356,"Romance",25925525,216910900
"154","Allied","Turkey",0.00448594791686356,"Thriller",25925525,216910900
"155","Allied","Turkey",0.00448594791686356,"Drama",25925525,216910900
"156","Allied","Iceland",0.00337058577890742,"Action",25925525,14816119
"157","Allied","Iceland",0.00337058577890742,"War",25925525,14816119
"158","Allied","Iceland",0.00337058577890742,"Romance",25925525,14816119
"159","Allied","Iceland",0.00337058577890742,"Thriller",25925525,14816119
"160","Allied","Iceland",0.00337058577890742,"Drama",25925525,14816119
"161","Allied","Finland",0.00289924710781677,"Action",25925525,99378904
"162","Allied","Finland",0.00289924710781677,"War",25925525,99378904
"163","Allied","Finland",0.00289924710781677,"Romance",25925525,99378904
"164","Allied","Finland",0.00289924710781677,"Thriller",25925525,99378904
"165","Allied","Finland",0.00289924710781677,"Drama",25925525,99378904
"166","Allied","Hungary",0.00725891936236733,"Action",25925525,59591928
"167","Allied","Hungary",0.00725891936236733,"War",25925525,59591928
"168","Allied","Hungary",0.00725891936236733,"Romance",25925525,59591928
"169","Allied","Hungary",0.00725891936236733,"Thriller",25925525,59591928
"170","Allied","Hungary",0.00725891936236733,"Drama",25925525,59591928
"171","Allied","Norway",0.00223016333813309,"Action",25925525,156998366
"172","Allied","Norway",0.00223016333813309,"War",25925525,156998366
"173","Allied","Norway",0.00223016333813309,"Romance",25925525,156998366
"174","Allied","Norway",0.00223016333813309,"Thriller",25925525,156998366
"175","Allied","Norway",0.00223016333813309,"Drama",25925525,156998366
"176","Allied","Slovenia",0.00401940873614495,"Action",25925525,12106507
"177","Allied","Slovenia",0.00401940873614495,"War",25925525,12106507
"178","Allied","Slovenia",0.00401940873614495,"Romance",25925525,12106507
"179","Allied","Slovenia",0.00401940873614495,"Thriller",25925525,12106507
"180","Allied","Slovenia",0.00401940873614495,"Drama",25925525,12106507
"181","Allied","Austria",0.00569962337065181,"Action",25925525,97951209
"182","Allied","Austria",0.00569962337065181,"War",25925525,97951209
"183","Allied","Austria",0.00569962337065181,"Romance",25925525,97951209
"184","Allied","Austria",0.00569962337065181,"Thriller",25925525,97951209
"185","Allied","Austria",0.00569962337065181,"Drama",25925525,97951209
"186","Allied","Portugal and Angola",0.0107699491622494,"Action",25925525,82639573
"187","Allied","Portugal and Angola",0.0107699491622494,"War",25925525,82639573
"188","Allied","Portugal and Angola",0.0107699491622494,"Romance",25925525,82639573
"189","Allied","Portugal and Angola",0.0107699491622494,"Thriller",25925525,82639573
"190","Allied","Portugal and Angola",0.0107699491622494,"Drama",25925525,82639573
"191","Allied","France and Algeria, Monaco, Morocco and Tunisia",0.00544675850904275,"Action",25925525,1356787342
"192","Allied","France and Algeria, Monaco, Morocco and Tunisia",0.00544675850904275,"War",25925525,1356787342
"193","Allied","France and Algeria, Monaco, Morocco and Tunisia",0.00544675850904275,"Romance",25925525,1356787342
"194","Allied","France and Algeria, Monaco, Morocco and Tunisia",0.00544675850904275,"Thriller",25925525,1356787342
"195","Allied","France and Algeria, Monaco, Morocco and Tunisia",0.00544675850904275,"Drama",25925525,1356787342
"196","Allied","Spain",0.00723251411287454,"Action",25925525,657288313
"197","Allied","Spain",0.00723251411287454,"War",25925525,657288313
"198","Allied","Spain",0.00723251411287454,"Romance",25925525,657288313
"199","Allied","Spain",0.00723251411287454,"Thriller",25925525,657288313
"200","Allied","Spain",0.00723251411287454,"Drama",25925525,657288313
"201","Allied","United Kingdom, Ireland and Malta",0.00323454715925967,"Action",25925525,1638459648
"202","Allied","United Kingdom, Ireland and Malta",0.00323454715925967,"War",25925525,1638459648
"203","Allied","United Kingdom, Ireland and Malta",0.00323454715925967,"Romance",25925525,1638459648
"204","Allied","United Kingdom, Ireland and Malta",0.00323454715925967,"Thriller",25925525,1638459648
"205","Allied","United Kingdom, Ireland and Malta",0.00323454715925967,"Drama",25925525,1638459648
"206","Allied","Germany",0.0023693557305746,"Action",25925525,938242397
"207","Allied","Germany",0.0023693557305746,"War",25925525,938242397
"208","Allied","Germany",0.0023693557305746,"Romance",25925525,938242397
"209","Allied","Germany",0.0023693557305746,"Thriller",25925525,938242397
"210","Allied","Germany",0.0023693557305746,"Drama",25925525,938242397
"211","Allied","Belgium and Luxembourg",0.00687784833794369,"Action",25925525,124398643
"212","Allied","Belgium and Luxembourg",0.00687784833794369,"War",25925525,124398643
"213","Allied","Belgium and Luxembourg",0.00687784833794369,"Romance",25925525,124398643
"214","Allied","Belgium and Luxembourg",0.00687784833794369,"Thriller",25925525,124398643
"215","Allied","Belgium and Luxembourg",0.00687784833794369,"Drama",25925525,124398643
"216","Alvin and the Chipmunks The Road Chip","Spain",0.00713493745019623,"Music",63236358,657288313
"217","Alvin and the Chipmunks The Road Chip","Spain",0.00713493745019623,"Family",63236358,657288313
"218","Alvin and the Chipmunks The Road Chip","Spain",0.00713493745019623,"Comedy",63236358,657288313
"219","Alvin and the Chipmunks The Road Chip","Spain",0.00713493745019623,"Animation",63236358,657288313
"220","Alvin and the Chipmunks The Road Chip","Norway",0.0161319831825511,"Music",63236358,156998366
"221","Alvin and the Chipmunks The Road Chip","Norway",0.0161319831825511,"Family",63236358,156998366
"222","Alvin and the Chipmunks The Road Chip","Norway",0.0161319831825511,"Comedy",63236358,156998366
"223","Alvin and the Chipmunks The Road Chip","Norway",0.0161319831825511,"Animation",63236358,156998366
"224","Alvin and the Chipmunks The Road Chip","Austria",0.0140413989172916,"Music",63236358,97951209
"225","Alvin and the Chipmunks The Road Chip","Austria",0.0140413989172916,"Family",63236358,97951209
"226","Alvin and the Chipmunks The Road Chip","Austria",0.0140413989172916,"Comedy",63236358,97951209
"227","Alvin and the Chipmunks The Road Chip","Austria",0.0140413989172916,"Animation",63236358,97951209
"228","Alvin and the Chipmunks The Road Chip","Bulgaria",0.0107356112676987,"Music",63236358,26805367
"229","Alvin and the Chipmunks The Road Chip","Bulgaria",0.0107356112676987,"Family",63236358,26805367
"230","Alvin and the Chipmunks The Road Chip","Bulgaria",0.0107356112676987,"Comedy",63236358,26805367
"231","Alvin and the Chipmunks The Road Chip","Bulgaria",0.0107356112676987,"Animation",63236358,26805367
"232","Alvin and the Chipmunks The Road Chip","Slovakia",0.00816662376946492,"Music",63236358,29897055
"233","Alvin and the Chipmunks The Road Chip","Slovakia",0.00816662376946492,"Family",63236358,29897055
"234","Alvin and the Chipmunks The Road Chip","Slovakia",0.00816662376946492,"Comedy",63236358,29897055
"235","Alvin and the Chipmunks The Road Chip","Slovakia",0.00816662376946492,"Animation",63236358,29897055
"236","Alvin and the Chipmunks The Road Chip","Finland",0.00813029694913923,"Music",63236358,99378904
"237","Alvin and the Chipmunks The Road Chip","Finland",0.00813029694913923,"Family",63236358,99378904
"238","Alvin and the Chipmunks The Road Chip","Finland",0.00813029694913923,"Comedy",63236358,99378904
"239","Alvin and the Chipmunks The Road Chip","Finland",0.00813029694913923,"Animation",63236358,99378904
"240","Alvin and the Chipmunks The Road Chip","Romania",0.00324050580414276,"Music",63236358,62306014
"241","Alvin and the Chipmunks The Road Chip","Romania",0.00324050580414276,"Family",63236358,62306014
"242","Alvin and the Chipmunks The Road Chip","Romania",0.00324050580414276,"Comedy",63236358,62306014
"243","Alvin and the Chipmunks The Road Chip","Romania",0.00324050580414276,"Animation",63236358,62306014
"244","Alvin and the Chipmunks The Road Chip","Slovenia",0.0271934753765062,"Music",63236358,12106507
"245","Alvin and the Chipmunks The Road Chip","Slovenia",0.0271934753765062,"Family",63236358,12106507
"246","Alvin and the Chipmunks The Road Chip","Slovenia",0.0271934753765062,"Comedy",63236358,12106507
"247","Alvin and the Chipmunks The Road Chip","Slovenia",0.0271934753765062,"Animation",63236358,12106507
"248","Alvin and the Chipmunks The Road Chip","Turkey",0.00705153129695188,"Music",63236358,216910900
"249","Alvin and the Chipmunks The Road Chip","Turkey",0.00705153129695188,"Family",63236358,216910900
"250","Alvin and the Chipmunks The Road Chip","Turkey",0.00705153129695188,"Comedy",63236358,216910900
"251","Alvin and the Chipmunks The Road Chip","Turkey",0.00705153129695188,"Animation",63236358,216910900
"252","Alvin and the Chipmunks The Road Chip","Portugal and Angola",0.0105855217814351,"Music",63236358,82639573
"253","Alvin and the Chipmunks The Road Chip","Portugal and Angola",0.0105855217814351,"Family",63236358,82639573
"254","Alvin and the Chipmunks The Road Chip","Portugal and Angola",0.0105855217814351,"Comedy",63236358,82639573
"255","Alvin and the Chipmunks The Road Chip","Portugal and Angola",0.0105855217814351,"Animation",63236358,82639573
"256","Alvin and the Chipmunks The Road Chip","Belgium and Luxembourg",0.0187798350822846,"Music",63236358,124398643
"257","Alvin and the Chipmunks The Road Chip","Belgium and Luxembourg",0.0187798350822846,"Family",63236358,124398643
"258","Alvin and the Chipmunks The Road Chip","Belgium and Luxembourg",0.0187798350822846,"Comedy",63236358,124398643
"259","Alvin and the Chipmunks The Road Chip","Belgium and Luxembourg",0.0187798350822846,"Animation",63236358,124398643
"260","Alvin and the Chipmunks The Road Chip","Croatia",0.0286687259813337,"Music",63236358,10450726
"261","Alvin and the Chipmunks The Road Chip","Croatia",0.0286687259813337,"Family",63236358,10450726
"262","Alvin and the Chipmunks The Road Chip","Croatia",0.0286687259813337,"Comedy",63236358,10450726
"263","Alvin and the Chipmunks The Road Chip","Croatia",0.0286687259813337,"Animation",63236358,10450726
"264","Alvin and the Chipmunks The Road Chip","Hungary",0.0075685586141801,"Music",63236358,59591928
"265","Alvin and the Chipmunks The Road Chip","Hungary",0.0075685586141801,"Family",63236358,59591928
"266","Alvin and the Chipmunks The Road Chip","Hungary",0.0075685586141801,"Comedy",63236358,59591928
"267","Alvin and the Chipmunks The Road Chip","Hungary",0.0075685586141801,"Animation",63236358,59591928
"268","Alvin and the Chipmunks The Road Chip","Lithuania",0.0111769829516065,"Music",63236358,19945633
"269","Alvin and the Chipmunks The Road Chip","Lithuania",0.0111769829516065,"Family",63236358,19945633
"270","Alvin and the Chipmunks The Road Chip","Lithuania",0.0111769829516065,"Comedy",63236358,19945633
"271","Alvin and the Chipmunks The Road Chip","Lithuania",0.0111769829516065,"Animation",63236358,19945633
"272","Alvin and the Chipmunks The Road Chip","Iceland",0.011078677216348,"Music",63236358,14816119
"273","Alvin and the Chipmunks The Road Chip","Iceland",0.011078677216348,"Family",63236358,14816119
"274","Alvin and the Chipmunks The Road Chip","Iceland",0.011078677216348,"Comedy",63236358,14816119
"275","Alvin and the Chipmunks The Road Chip","Iceland",0.011078677216348,"Animation",63236358,14816119
"276","Alvin and the Chipmunks The Road Chip","Czech Republic",0.0144797414149561,"Music",63236358,74511966
"277","Alvin and the Chipmunks The Road Chip","Czech Republic",0.0144797414149561,"Family",63236358,74511966
"278","Alvin and the Chipmunks The Road Chip","Czech Republic",0.0144797414149561,"Comedy",63236358,74511966
"279","Alvin and the Chipmunks The Road Chip","Czech Republic",0.0144797414149561,"Animation",63236358,74511966
"280","Alvin and the Chipmunks The Road Chip","Ukraine",0.00397508297242759,"Music",63236358,66424777
"281","Alvin and the Chipmunks The Road Chip","Ukraine",0.00397508297242759,"Family",63236358,66424777
"282","Alvin and the Chipmunks The Road Chip","Ukraine",0.00397508297242759,"Comedy",63236358,66424777
"283","Alvin and the Chipmunks The Road Chip","Ukraine",0.00397508297242759,"Animation",63236358,66424777
"284","Alvin and the Chipmunks The Road Chip","Netherlands",0.0143979080916459,"Music",63236358,306394302
"285","Alvin and the Chipmunks The Road Chip","Netherlands",0.0143979080916459,"Family",63236358,306394302
"286","Alvin and the Chipmunks The Road Chip","Netherlands",0.0143979080916459,"Comedy",63236358,306394302
"287","Alvin and the Chipmunks The Road Chip","Netherlands",0.0143979080916459,"Animation",63236358,306394302
"288","Alvin and the Chipmunks The Road Chip","France and Algeria, Monaco, Morocco and Tunisia",0.00806980037406629,"Music",63236358,1356787342
"289","Alvin and the Chipmunks The Road Chip","France and Algeria, Monaco, Morocco and Tunisia",0.00806980037406629,"Family",63236358,1356787342
"290","Alvin and the Chipmunks The Road Chip","France and Algeria, Monaco, Morocco and Tunisia",0.00806980037406629,"Comedy",63236358,1356787342
"291","Alvin and the Chipmunks The Road Chip","France and Algeria, Monaco, Morocco and Tunisia",0.00806980037406629,"Animation",63236358,1356787342
"292","Alvin and the Chipmunks The Road Chip","Germany",0.00669098201069675,"Music",63236358,938242397
"293","Alvin and the Chipmunks The Road Chip","Germany",0.00669098201069675,"Family",63236358,938242397
"294","Alvin and the Chipmunks The Road Chip","Germany",0.00669098201069675,"Comedy",63236358,938242397
"295","Alvin and the Chipmunks The Road Chip","Germany",0.00669098201069675,"Animation",63236358,938242397
"296","Alvin and the Chipmunks The Road Chip","United Kingdom, Ireland and Malta",0.0145918491365861,"Music",63236358,1638459648
"297","Alvin and the Chipmunks The Road Chip","United Kingdom, Ireland and Malta",0.0145918491365861,"Family",63236358,1638459648
"298","Alvin and the Chipmunks The Road Chip","United Kingdom, Ireland and Malta",0.0145918491365861,"Comedy",63236358,1638459648
"299","Alvin and the Chipmunks The Road Chip","United Kingdom, Ireland and Malta",0.0145918491365861,"Animation",63236358,1638459648
"300","Arrival","Czech Republic",0.0102636803329012,"Short",37804154,74511966
"301","Arrival","Czech Republic",0.0102636803329012,"Sci-Fi",37804154,74511966
"302","Arrival","France and Algeria, Monaco, Morocco and Tunisia",0.00467026394177548,"Short",37804154,1356787342
"303","Arrival","France and Algeria, Monaco, Morocco and Tunisia",0.00467026394177548,"Sci-Fi",37804154,1356787342
"304","Arrival","Hungary",0.0121336399788911,"Short",37804154,59591928
"305","Arrival","Hungary",0.0121336399788911,"Sci-Fi",37804154,59591928
"306","Arrival","Turkey",0.00409366703102518,"Short",37804154,216910900
"307","Arrival","Turkey",0.00409366703102518,"Sci-Fi",37804154,216910900
"308","Arrival","Finland",0.00742238010594281,"Short",37804154,99378904
"309","Arrival","Finland",0.00742238010594281,"Sci-Fi",37804154,99378904
"310","Arrival","Portugal and Angola",0.00443648226497976,"Short",37804154,82639573
"311","Arrival","Portugal and Angola",0.00443648226497976,"Sci-Fi",37804154,82639573
"312","Arrival","United Kingdom, Ireland and Malta",0.00712228159799026,"Short",37804154,1638459648
"313","Arrival","United Kingdom, Ireland and Malta",0.00712228159799026,"Sci-Fi",37804154,1638459648
"314","Arrival","Bulgaria",0.00546786022366342,"Short",37804154,26805367
"315","Arrival","Bulgaria",0.00546786022366342,"Sci-Fi",37804154,26805367
